Date,State,Confirmed
2021-03-29,Maharashtra,2713875
2021-03-29,Manipur,29385
2021-03-29,Meghalaya,14032
2021-03-29,Mizoram,4465
2021-03-29,Nagaland,12230
2021-03-29,Odisha,340194
2021-03-29,Puducherry,41101
2021-03-29,Punjab,231734
2021-03-29,Rajasthan,330676
2021-03-29,Sikkim,6227
2021-03-29,Tamil Nadu,879473
2021-03-29,Telengana,306742
2021-03-29,Tripura,33491
2021-03-29,Uttar Pradesh,613798
2021-03-29,Uttarakhand,99881
2021-03-29,West Bengal,584666
2021-03-30,Andaman and Nicobar Islands,5052
2021-03-30,Andhra Pradesh,899812
2021-03-30,Arunachal Pradesh,16845
2021-03-30,Assam,218310
2021-03-30,Bihar,265194
2021-03-30,Chandigarh,26468
2021-03-30,Chhattisgarh,341516
2021-03-30,Dadra and Nagar Haveli and Daman and Diu,3623
2021-03-30,Delhi,659616
2021-03-30,Goa,57712
2021-03-30,Gujarat,303118
2021-03-30,Haryana,288714
2021-03-30,Himachal Pradesh,62981
2021-03-30,Jammu and Kashmir,130228
2021-03-30,Jharkhand,123090
2021-03-30,Karnataka,989804
2021-03-30,Kerala,1119542
2021-03-30,Ladakh,10007
2021-03-30,Lakshadweep,715
2021-03-30,Madhya Pradesh,291006
2021-03-30,Maharashtra,2745518
2021-03-30,Manipur,29391
2021-03-30,Meghalaya,14034
2021-03-30,Mizoram,4468
2021-03-30,Nagaland,12233
2021-03-30,Odisha,340402
2021-03-30,Puducherry,41226
2021-03-30,Punjab,234602
2021-03-30,Rajasthan,331578
2021-03-30,Sikkim,6227
2021-03-30,Tamil Nadu,881752
2021-03-30,Telengana,307205
2021-03-30,Tripura,33493
2021-03-30,Uttar Pradesh,615078
2021-03-30,Uttarakhand,99990
2021-03-30,West Bengal,585305
2021-03-31,Andaman and Nicobar Islands,5081
2021-03-31,Andhra Pradesh,900805
2021-03-31,Arunachal Pradesh,16845
2021-03-31,Assam,218363
2021-03-31,Bihar,265268
2021-03-31,Chandigarh,26733
2021-03-31,Chhattisgarh,344624
2021-03-31,Dadra and Nagar Haveli and Daman and Diu,3642
2021-03-31,Delhi,660611
2021-03-31,Goa,57839
2021-03-31,Gujarat,305338
2021-03-31,Haryana,289694
2021-03-31,Himachal Pradesh,63320
2021-03-31,Jammu and Kashmir,130587
2021-03-31,Jharkhand,123508
2021-03-31,Karnataka,992779
2021-03-31,Kerala,1121931
2021-03-31,Ladakh,10119
2021-03-31,Lakshadweep,718
2021-03-31,Madhya Pradesh,293179
2021-03-31,Maharashtra,2773436
2021-03-31,Manipur,29393
2021-03-31,Meghalaya,14056
2021-03-31,Mizoram,4473
2021-03-31,Nagaland,12233
2021-03-31,Odisha,340620
2021-03-31,Puducherry,41341
2021-03-31,Punjab,236790
2021-03-31,Rajasthan,332243
2021-03-31,Sikkim,6233
2021-03-31,Tamil Nadu,884094
2021-03-31,Telengana,307889
2021-03-31,Tripura,33503
2021-03-31,Uttar Pradesh,615996
2021-03-31,Uttarakhand,100118
2021-03-31,West Bengal,585933
2021-04-01,Andaman and Nicobar Islands,5083
2021-04-01,Andhra Pradesh,901989
2021-04-01,Arunachal Pradesh,16845
2021-04-01,Assam,218412
2021-04-01,Bihar,265527
2021-04-01,Chandigarh,26999
2021-04-01,Chhattisgarh,349187
2021-04-01,Dadra and Nagar Haveli and Daman and Diu,3661
2021-04-01,Delhi,662430
2021-04-01,Goa,58039
2021-04-01,Gujarat,307698
2021-04-01,Haryana,290800
2021-04-01,Himachal Pradesh,63605
2021-04-01,Jammu and Kashmir,130960
2021-04-01,Jharkhand,124201
2021-04-01,Karnataka,997004
2021-04-01,Kerala,1124584
2021-04-01,Ladakh,10157
2021-04-01,Lakshadweep,723
2021-04-01,Madhya Pradesh,295511
2021-04-01,Maharashtra,2812980
2021-04-01,Manipur,29400
2021-04-01,Meghalaya,18541
2021-04-01,Mizoram,4476
2021-04-01,Nagaland,12340
2021-04-01,Odisha,340917
2021-04-01,Puducherry,41468
2021-04-01,Punjab,239734
2021-04-01,Rajasthan,333149
2021-04-01,Sikkim,6235
2021-04-01,Tamil Nadu,886673
2021-04-01,Telengana,308776
2021-04-01,Tripura,33517
2021-04-01,Uttar Pradesh,617194
2021-04-01,Uttarakhand,100411
2021-04-01,West Bengal,586915
2021-04-02,Andaman and Nicobar Islands,5084
2021-04-02,Andhra Pradesh,903260
2021-04-02,Arunachal Pradesh,16845
2021-04-02,Assam,218470
2021-04-02,Bihar,266015
2021-04-02,Chandigarh,27256
2021-04-02,Chhattisgarh,353804
2021-04-02,Dadra and Nagar Haveli and Daman and Diu,3683
2021-04-02,Delhi,665220
2021-04-02,Goa,58304
2021-04-02,Gujarat,310108
2021-04-02,Haryana,292409
2021-04-02,Himachal Pradesh,64014
2021-04-02,Jammu and Kashmir,131421
2021-04-02,Jharkhand,124891
2021-04-02,Karnataka,1001238
2021-04-02,Kerala,1127382
2021-04-02,Ladakh,10175
2021-04-02,Lakshadweep,726
2021-04-02,Madhya Pradesh,298057
2021-04-02,Maharashtra,2856163
2021-04-02,Manipur,29401
2021-04-02,Meghalaya,14067
2021-04-02,Mizoram,4484
2021-04-02,Nagaland,12345
2021-04-02,Odisha,341311
2021-04-02,Puducherry,41728
2021-04-02,Punjab,242895
2021-04-02,Rajasthan,334499
2021-04-02,Sikkim,6241
2021-04-02,Tamil Nadu,889490
2021-04-02,Telengana,309741
2021-04-02,Tripura,33521
2021-04-02,Uttar Pradesh,619783
2021-04-02,Uttarakhand,100911
2021-04-02,West Bengal,588189
2021-04-03,Andaman and Nicobar Islands,5084
2021-04-03,Andhra Pradesh,904548
2021-04-03,Arunachal Pradesh,16846
2021-04-03,Assam,218533
2021-04-03,Bihar,266677
2021-04-03,Chandigarh,27543
2021-04-03,Chhattisgarh,357978
2021-04-03,Dadra and Nagar Haveli and Daman and Diu,3703
2021-04-03,Delhi,668814
2021-04-03,Goa,58584
2021-04-03,Gujarat,312748
2021-04-03,Haryana,294270
2021-04-03,Himachal Pradesh,64420
2021-04-03,Jammu and Kashmir,131938
2021-04-03,Jharkhand,125585
2021-04-03,Karnataka,1006229
2021-04-03,Kerala,1129890
2021-04-03,Ladakh,10189
2021-04-03,Lakshadweep,733
2021-04-03,Madhya Pradesh,300834
2021-04-03,Maharashtra,2904076
2021-04-03,Manipur,29406
2021-04-03,Meghalaya,14082
2021-04-03,Mizoram,4487
2021-04-03,Nagaland,12361
2021-04-03,Odisha,341772
2021-04-03,Puducherry,41941
2021-04-03,Punjab,245768
2021-04-03,Rajasthan,335921
2021-04-03,Sikkim,6245
2021-04-03,Tamil Nadu,892780
2021-04-03,Telengana,310819
2021-04-03,Tripura,33523
2021-04-03,Uttar Pradesh,622736
2021-04-03,Uttarakhand,101275
2021-04-03,West Bengal,589922
2021-04-04,Andaman and Nicobar Islands,5098
2021-04-04,Andhra Pradesh,905946
2021-04-04,Arunachal Pradesh,16849
2021-04-04,Assam,218601
2021-04-04,Bihar,267513
2021-04-04,Chandigarh,27853
2021-04-04,Chhattisgarh,363796
2021-04-04,Dadra and Nagar Haveli and Daman and Diu,3719
2021-04-04,Delhi,672381
2021-04-04,Goa,58803
2021-04-04,Gujarat,315563
2021-04-04,Haryana,296229
2021-04-04,Himachal Pradesh,64838
2021-04-04,Jammu and Kashmir,132439
2021-04-04,Jharkhand,126458
2021-04-04,Karnataka,1010602
2021-04-04,Kerala,1132431
2021-04-04,Ladakh,10226
2021-04-04,Lakshadweep,740
2021-04-04,Madhya Pradesh,303673
2021-04-04,Maharashtra,2953523
2021-04-04,Manipur,29415
2021-04-04,Meghalaya,14106
2021-04-04,Mizoram,4490
2021-04-04,Nagaland,12362
2021-04-04,Odisha,342224
2021-04-04,Puducherry,42132
2021-04-04,Punjab,248454
2021-04-04,Rajasthan,337596
2021-04-04,Sikkim,6251
2021-04-04,Tamil Nadu,896226
2021-04-04,Telengana,312140
2021-04-04,Tripura,33537
2021-04-04,Uttar Pradesh,625923
2021-04-04,Uttarakhand,101714
2021-04-04,West Bengal,591658
2021-04-05,Andaman and Nicobar Islands,5109
2021-04-05,Andhra Pradesh,907676
2021-04-05,Arunachal Pradesh,16849
2021-04-05,Assam,218670
2021-04-05,Bihar,268377
2021-04-05,Chandigarh,28194
2021-04-05,Chhattisgarh,369046
2021-04-05,Dadra and Nagar Haveli and Daman and Diu,3744
2021-04-05,Delhi,676414
2021-04-05,Goa,59068
2021-04-05,Gujarat,318438
2021-04-05,Haryana,298133
2021-04-05,Himachal Pradesh,65242
2021-04-05,Jammu and Kashmir,133012
2021-04-05,Jharkhand,127246
2021-04-05,Karnataka,1015155
2021-04-05,Kerala,1135233
2021-04-05,Ladakh,10255
2021-04-05,Lakshadweep,741
2021-04-05,Madhya Pradesh,306851
2021-04-05,Maharashtra,3010597
2021-04-05,Manipur,29423
2021-04-05,Meghalaya,14122
2021-04-05,Mizoram,4491
2021-04-05,Nagaland,12363
2021-04-05,Odisha,342695
2021-04-05,Puducherry,42359
2021-04-05,Punjab,251460
2021-04-05,Rajasthan,339325
2021-04-05,Sikkim,6257
2021-04-05,Tamil Nadu,899807
2021-04-05,Telengana,313237
2021-04-05,Tripura,33540
2021-04-05,Uttar Pradesh,630059
2021-04-05,Uttarakhand,102264
2021-04-05,West Bengal,593615
2021-04-06,Andaman and Nicobar Islands,5116
2021-04-06,Andhra Pradesh,909002
2021-04-06,Arunachal Pradesh,16851
2021-04-06,Assam,218740
2021-04-06,Bihar,269312
2021-04-06,Chandigarh,28479
2021-04-06,Chhattisgarh,376348
2021-04-06,Dadra and Nagar Haveli and Daman and Diu,3770
2021-04-06,Delhi,679962
2021-04-06,Goa,59315
2021-04-06,Gujarat,321598
2021-04-06,Haryana,300173
2021-04-06,Himachal Pradesh,65809
2021-04-06,Jammu and Kashmir,133454
2021-04-06,Jharkhand,128332
2021-04-06,Karnataka,1020434
2021-04-06,Kerala,1137590
2021-04-06,Ladakh,10303
2021-04-06,Lakshadweep,744
2021-04-06,Madhya Pradesh,310249
2021-04-06,Maharashtra,3057885
2021-04-06,Manipur,29428
2021-04-06,Meghalaya,14126
2021-04-06,Mizoram,4500
2021-04-06,Nagaland,12365
2021-04-06,Odisha,343268
2021-04-06,Puducherry,42539
2021-04-06,Punjab,254152
2021-04-06,Rajasthan,341754
2021-04-06,Sikkim,6263
2021-04-06,Tamil Nadu,903479
2021-04-06,Telengana,314735
2021-04-06,Tripura,33554
2021-04-06,Uttar Pradesh,634033
2021-04-06,Uttarakhand,102811
2021-04-06,West Bengal,595576
2021-04-07,Andaman and Nicobar Islands,5123
2021-04-07,Andhra Pradesh,910943
2021-04-07,Arunachal Pradesh,16853
2021-04-07,Assam,218832
2021-04-07,Bihar,270392
2021-04-07,Chandigarh,28798
2021-04-07,Chhattisgarh,386269
2021-04-07,Dadra and Nagar Haveli and Daman and Diu,3788
2021-04-07,Delhi,685062
2021-04-07,Goa,59702
2021-04-07,Gujarat,324878
2021-04-07,Haryana,302272
2021-04-07,Himachal Pradesh,66237
2021-04-07,Jammu and Kashmir,134015
2021-04-07,Jharkhand,129596
2021-04-07,Karnataka,1026584
2021-04-07,Kerala,1141092
2021-04-07,Ladakh,10353
2021-04-07,Lakshadweep,751
2021-04-07,Madhya Pradesh,313971
2021-04-07,Maharashtra,3113354
2021-04-07,Manipur,29435
2021-04-07,Meghalaya,14135
2021-04-07,Mizoram,4508
2021-04-07,Nagaland,12365
2021-04-07,Odisha,343856
2021-04-07,Puducherry,42776
2021-04-07,Punjab,257057
2021-04-07,Rajasthan,343990
2021-04-07,Sikkim,6286
2021-04-07,Tamil Nadu,907124
2021-04-07,Telengana,316649
2021-04-07,Tripura,33575
2021-04-07,Uttar Pradesh,639928
2021-04-07,Uttarakhand,103602
2021-04-07,West Bengal,597634
2021-04-08,Andaman and Nicobar Islands,5131
2021-04-08,Andhra Pradesh,913274
2021-04-08,Arunachal Pradesh,16861
2021-04-08,Assam,219027
2021-04-08,Bihar,271919
2021-04-08,Chandigarh,29197
2021-04-08,Chhattisgarh,396579
2021-04-08,Dadra and Nagar Haveli and Daman and Diu,3812
2021-04-08,Delhi,690568
2021-04-08,Goa,60229
2021-04-08,Gujarat,328453
2021-04-08,Haryana,304638
2021-04-08,Himachal Pradesh,66890
2021-04-08,Jammu and Kashmir,134827
2021-04-08,Jharkhand,130908
2021-04-08,Karnataka,1033560
2021-04-08,Kerala,1144594
2021-04-08,Ladakh,10412
2021-04-08,Lakshadweep,770
2021-04-08,Madhya Pradesh,318014
2021-04-08,Maharashtra,3173261
2021-04-08,Manipur,29447
2021-04-08,Meghalaya,14140
2021-04-08,Mizoram,4522
2021-04-08,Nagaland,12376
2021-04-08,Odisha,344647
2021-04-08,Puducherry,42949
2021-04-08,Punjab,260020
2021-04-08,Rajasthan,346791
2021-04-08,Sikkim,6317
2021-04-08,Tamil Nadu,911110
2021-04-08,Telengana,319054
2021-04-08,Tripura,33612
2021-04-08,Uttar Pradesh,645930
2021-04-08,Uttarakhand,104711
2021-04-08,West Bengal,600024
2021-04-09,Andaman and Nicobar Islands,5149
2021-04-09,Andhra Pradesh,915832
2021-04-09,Arunachal Pradesh,16873
2021-04-09,Assam,219272
2021-04-09,Bihar,273830
2021-04-09,Chandigarh,29521
2021-04-09,Chhattisgarh,407231
2021-04-09,Dadra and Nagar Haveli and Daman and Diu,3842
2021-04-09,Delhi,698005
2021-04-09,Goa,60811
2021-04-09,Gujarat,332474
2021-04-09,Haryana,307510
2021-04-09,Himachal Pradesh,67511
2021-04-09,Jammu and Kashmir,135662
2021-04-09,Jharkhand,132790
2021-04-09,Karnataka,1040130
2021-04-09,Kerala,1148947
2021-04-09,Ladakh,10503
2021-04-09,Lakshadweep,778
2021-04-09,Madhya Pradesh,322338
2021-04-09,Maharashtra,3229547
2021-04-09,Manipur,29463
2021-04-09,Meghalaya,14165
2021-04-09,Mizoram,4558
2021-04-09,Nagaland,12381
2021-04-09,Odisha,345526
2021-04-09,Puducherry,43242
2021-04-09,Punjab,263090
2021-04-09,Rajasthan,350317
2021-04-09,Sikkim,6323
2021-04-09,Tamil Nadu,915386
2021-04-09,Telengana,321182
2021-04-09,Tripura,33644
2021-04-09,Uttar Pradesh,654404
2021-04-09,Uttarakhand,105498
2021-04-09,West Bengal,602807
2021-04-10,Andaman and Nicobar Islands,5161
2021-04-10,Andhra Pradesh,918597
2021-04-10,Arunachal Pradesh,16875
2021-04-10,Assam,219553
2021-04-10,Bihar,276004
2021-04-10,Chandigarh,29943
2021-04-10,Chhattisgarh,418678
2021-04-10,Dadra and Nagar Haveli and Daman and Diu,3884
2021-04-10,Delhi,706526
2021-04-10,Goa,61239
2021-04-10,Gujarat,337015
2021-04-10,Haryana,310504
2021-04-10,Himachal Pradesh,68173
2021-04-10,Jammu and Kashmir,136470
2021-04-10,Jharkhand,134715
2021-04-10,Karnataka,1048085
2021-04-10,Kerala,1154010
2021-04-10,Ladakh,10619
2021-04-10,Lakshadweep,784
2021-04-10,Madhya Pradesh,327220
2021-04-10,Maharashtra,3288540
2021-04-10,Manipur,29475
2021-04-10,Meghalaya,14207
2021-04-10,Mizoram,4583
2021-04-10,Nagaland,12388
2021-04-10,Odisha,346808
2021-04-10,Puducherry,43465
2021-04-10,Punjab,266494
2021-04-10,Rajasthan,354287
2021-04-10,Sikkim,6329
2021-04-10,Tamil Nadu,920827
2021-04-10,Telengana,324091
2021-04-10,Tripura,33685
2021-04-10,Uttar Pradesh,663991
2021-04-10,Uttarakhand,106246
2021-04-10,West Bengal,606455
2021-04-11,Andaman and Nicobar Islands,5175
2021-04-11,Andhra Pradesh,921906
2021-04-11,Arunachal Pradesh,16878
2021-04-11,Assam,219958
2021-04-11,Bihar,279473
2021-04-11,Chandigarh,30341
2021-04-11,Chhattisgarh,432776
2021-04-11,Dadra and Nagar Haveli and Daman and Diu,4014
2021-04-11,Delhi,714423
2021-04-11,Goa,61779
2021-04-11,Gujarat,342026
2021-04-11,Haryana,313441
2021-04-11,Himachal Pradesh,69114
2021-04-11,Jammu and Kashmir,137475
2021-04-11,Jharkhand,137088
2021-04-11,Karnataka,1055040
2021-04-11,Kerala,1160204
2021-04-11,Ladakh,10765
2021-04-11,Lakshadweep,794
2021-04-11,Madhya Pradesh,332206
2021-04-11,Maharashtra,3343951
2021-04-11,Manipur,29486
2021-04-11,Meghalaya,14246
2021-04-11,Mizoram,4612
2021-04-11,Nagaland,12400
2021-04-11,Odisha,348182
2021-04-11,Puducherry,43737
2021-04-11,Punjab,269733
2021-04-11,Rajasthan,358688
2021-04-11,Sikkim,6351
2021-04-11,Tamil Nadu,926816
2021-04-11,Telengana,327278
2021-04-11,Tripura,33733
2021-04-11,Uttar Pradesh,676739
2021-04-11,Uttarakhand,107479
2021-04-11,West Bengal,610498
2021-04-12,Andaman and Nicobar Islands,5190
2021-04-12,Andhra Pradesh,925401
2021-04-12,Arunachal Pradesh,16882
2021-04-12,Assam,220310
2021-04-12,Bihar,283229
2021-04-12,Chandigarh,30743
2021-04-12,Chhattisgarh,443297
2021-04-12,Dadra and Nagar Haveli and Daman and Diu,4083
2021-04-12,Delhi,725197
2021-04-12,Goa,62304
2021-04-12,Gujarat,347495
2021-04-12,Haryana,316881
2021-04-12,Himachal Pradesh,69686
2021-04-12,Jammu and Kashmir,138390
2021-04-12,Jharkhand,139384
2021-04-12,Karnataka,1065290
2021-04-12,Kerala,1167190
2021-04-12,Ladakh,10780
2021-04-12,Lakshadweep,799
2021-04-12,Madhya Pradesh,338145
2021-04-12,Maharashtra,3407245
2021-04-12,Manipur,29496
2021-04-12,Meghalaya,14273
2021-04-12,Mizoram,4619
2021-04-12,Nagaland,12405
2021-04-12,Odisha,349561
2021-04-12,Puducherry,44043
2021-04-12,Punjab,272772
2021-04-12,Rajasthan,363793
2021-04-12,Sikkim,6405
2021-04-12,Tamil Nadu,933434
2021-04-12,Telengana,329529
2021-04-12,Tripura,33743
2021-04-12,Uttar Pradesh,692015
2021-04-12,Uttarakhand,108812
2021-04-12,West Bengal,614896
2021-04-13,Andaman and Nicobar Islands,5201
2021-04-13,Andhra Pradesh,928664
2021-04-13,Arunachal Pradesh,16888
2021-04-13,Assam,220893
2021-04-13,Bihar,286228
2021-04-13,Chandigarh,31167
2021-04-13,Chhattisgarh,456873
2021-04-13,Dadra and Nagar Haveli and Daman and Diu,4209
2021-04-13,Delhi,736688
2021-04-13,Goa,62780
2021-04-13,Gujarat,353516
2021-04-13,Haryana,320699
2021-04-13,Himachal Pradesh,70775
2021-04-13,Jammu and Kashmir,139381
2021-04-13,Jharkhand,141750
2021-04-13,Karnataka,1074869
2021-04-13,Kerala,1172882
2021-04-13,Ladakh,10905
2021-04-13,Lakshadweep,813
2021-04-13,Madhya Pradesh,344634
2021-04-13,Maharashtra,3458996
2021-04-13,Manipur,29514
2021-04-13,Meghalaya,14300
2021-04-13,Mizoram,4655
2021-04-13,Nagaland,12416
2021-04-13,Odisha,351302
2021-04-13,Puducherry,44555
2021-04-13,Punjab,276223
2021-04-13,Rajasthan,369564
2021-04-13,Sikkim,6410
2021-04-13,Tamil Nadu,940145
2021-04-13,Telengana,332581
2021-04-13,Tripura,33805
2021-04-13,Uttar Pradesh,705619
2021-04-13,Uttarakhand,110146
2021-04-13,West Bengal,619407
2021-04-14,Andaman and Nicobar Islands,5209
2021-04-14,Andhra Pradesh,932892
2021-04-14,Arunachal Pradesh,16902
2021-04-14,Assam,221483
2021-04-14,Bihar,290385
2021-04-14,Chandigarh,31564
2021-04-14,Chhattisgarh,471994
2021-04-14,Dadra and Nagar Haveli and Daman and Diu,4307
2021-04-14,Delhi,750156
2021-04-14,Goa,63342
2021-04-14,Gujarat,360206
2021-04-14,Haryana,324544
2021-04-14,Himachal Pradesh,71394
2021-04-14,Jammu and Kashmir,140650
2021-04-14,Jharkhand,144594
2021-04-14,Karnataka,1083647
2021-04-14,Kerala,1180397
2021-04-14,Ladakh,11070
2021-04-14,Lakshadweep,833
2021-04-14,Madhya Pradesh,353632
2021-04-14,Maharashtra,3519208
2021-04-14,Manipur,29540
2021-04-14,Meghalaya,14387
2021-04-14,Mizoram,4685
2021-04-14,Nagaland,12427
2021-04-14,Odisha,353086
2021-04-14,Puducherry,44973
2021-04-14,Punjab,279203
2021-04-14,Rajasthan,375092
2021-04-14,Sikkim,6435
2021-04-14,Tamil Nadu,947129
2021-04-14,Telengana,334738
2021-04-14,Tripura,33844
2021-04-14,Uttar Pradesh,723582
2021-04-14,Uttarakhand,112071
2021-04-14,West Bengal,624224
2021-04-15,Andaman and Nicobar Islands,5247
2021-04-15,Andhra Pradesh,937049
2021-04-15,Arunachal Pradesh,16912
2021-04-15,Assam,221868
2021-04-15,Bihar,295171
2021-04-15,Chandigarh,31985
2021-04-15,Chhattisgarh,486244
2021-04-15,Dadra and Nagar Haveli and Daman and Diu,4420
2021-04-15,Delhi,767438
2021-04-15,Goa,63815
2021-04-15,Gujarat,367616
2021-04-15,Haryana,329942
2021-04-15,Himachal Pradesh,72319
2021-04-15,Jammu and Kashmir,141736
2021-04-15,Jharkhand,147792
2021-04-15,Karnataka,1094912
2021-04-15,Kerala,1189175
2021-04-15,Ladakh,11278
2021-04-15,Lakshadweep,845
2021-04-15,Madhya Pradesh,363352
2021-04-15,Maharashtra,3578160
2021-04-15,Manipur,29561
2021-04-15,Meghalaya,14485
2021-04-15,Mizoram,4722
2021-04-15,Nagaland,12440
2021-04-15,Odisha,355353
2021-04-15,Puducherry,45449
2021-04-15,Punjab,282505
2021-04-15,Rajasthan,381292
2021-04-15,Sikkim,6456
2021-04-15,Tamil Nadu,954948
2021-04-15,Telengana,338045
2021-04-15,Tripura,33871
2021-04-15,Uttar Pradesh,744021
2021-04-15,Uttarakhand,114024
2021-04-15,West Bengal,630116
2021-04-16,Andaman and Nicobar Islands,5262
2021-04-16,Andhra Pradesh,942135
2021-04-16,Arunachal Pradesh,16920
2021-04-16,Assam,222367
2021-04-16,Bihar,301304
2021-04-16,Chandigarh,32397
2021-04-16,Chhattisgarh,501500
2021-04-16,Dadra and Nagar Haveli and Daman and Diu,4523
2021-04-16,Delhi,784137
2021-04-16,Goa,64572
2021-04-16,Gujarat,375768
2021-04-16,Haryana,335800
2021-04-16,Himachal Pradesh,73353
2021-04-16,Jammu and Kashmir,142877
2021-04-16,Jharkhand,151272
2021-04-16,Karnataka,1109650
2021-04-16,Kerala,1197301
2021-04-16,Ladakh,11464
2021-04-16,Lakshadweep,901
2021-04-16,Madhya Pradesh,373518
2021-04-16,Maharashtra,3639855
2021-04-16,Manipur,29579
2021-04-16,Meghalaya,14582
2021-04-16,Mizoram,4747
2021-04-16,Nagaland,12482
2021-04-16,Odisha,358342
2021-04-16,Puducherry,45862
2021-04-16,Punjab,286816
2021-04-16,Rajasthan,387950
2021-04-16,Sikkim,6497
2021-04-16,Tamil Nadu,962935
2021-04-16,Telengana,341885
2021-04-16,Tripura,33875
2021-04-16,Uttar Pradesh,766360
2021-04-16,Uttarakhand,116244
2021-04-16,West Bengal,636885
2021-04-17,Andaman and Nicobar Islands,5289
2021-04-17,Andhra Pradesh,948231
2021-04-17,Arunachal Pradesh,16948
2021-04-17,Assam,222940
2021-04-17,Bihar,307557
2021-04-17,Chandigarh,32878
2021-04-17,Chhattisgarh,516412
2021-04-17,Dadra and Nagar Haveli and Daman and Diu,4681
2021-04-17,Delhi,803623
2021-04-17,Goa,65499
2021-04-17,Gujarat,384688
2021-04-17,Haryana,342077
2021-04-17,Himachal Pradesh,74195
2021-04-17,Jammu and Kashmir,144021
2021-04-17,Jharkhand,155115
2021-04-17,Karnataka,1124509
2021-04-17,Kerala,1207332
2021-04-17,Ladakh,11709
2021-04-17,Lakshadweep,945
2021-04-17,Madhya Pradesh,384563
2021-04-17,Maharashtra,3703584
2021-04-17,Manipur,29610
2021-04-17,Meghalaya,14703
2021-04-17,Mizoram,4809
2021-04-17,Nagaland,12504
2021-04-17,Odisha,361450
2021-04-17,Puducherry,46393
2021-04-17,Punjab,290707
2021-04-17,Rajasthan,395309
2021-04-17,Sikkim,6519
2021-04-17,Tamil Nadu,971384
2021-04-17,Telengana,346331
2021-04-17,Tripura,33933
2021-04-17,Uttar Pradesh,793720
2021-04-17,Uttarakhand,118646
2021-04-17,West Bengal,643795
2021-04-18,Andaman and Nicobar Islands,5331
